id,sales
3000888,4.613235594227919
3000921,2.172647226345577
3000954,7.342856603739814
3000987,5.376980353746404
3001020,5.657554151235483
3001053,2.37277657572877
3001086,2.900539672141603
3001119,3.0253307260362647
3001152,8.500209637706766
3001185,2.382360357462323
3001218,6.718685870962473
3001251,7.097679866340365
3001284,7.722616748777123
3001317,10.188540779416012
3001350,4.079907967185375
3001383,1.7833136829466705
3001416,2.288738581487317
3001449,2.0529415508230495
3001482,2.8470191499763486
3001515,5.26183794693945
3001548,5.769490608151587
3001581,6.4897753025542455
3001614,10.876997882940461
3001647,3.3592006448215814
3001680,8.358760468432635
3001713,1.2544317021799325
3001746,9.135592066083166
3001779,4.136312260321591
3001812,4.7124746876334385
3001845,5.771941993010673
3001878,4.735744809675576
3001911,6.194519761830631
3001944,9.076831410210191
3001977,3.7757379994121827
3002010,4.019634982124736
3002043,6.844055603793523
3002076,3.8845018793249535
3002109,6.261026976552315
3002142,13.502494744715785
3002175,15.988936386433153
3002208,10.471458496287168
3002241,13.626180268345621
3002274,10.704554069723272
3002307,13.858590406206423
3002340,6.02555941884946
3002373,9.399632829457868
3002406,7.436449067491189
3002439,2.769799310886446
3002472,9.97801250744687
3002505,7.286337579698754
3002538,5.682971022602382
3002571,6.487043135815762
3002604,5.980166125626186
3002637,14.198988670825841
3000889,0.0
3000922,0.0
3000955,0.4040251108496699
3000988,0.3362699883770013
3001021,0.0
3001054,0.0010192053646300818
3001087,2.794832164456813
3001120,0.23300759671067353
3001153,0.5005670486101773
3001186,0.300878169829277
3001219,0.26592862541132545
3001252,0.11304017321819657
3001285,0.6222987098518826
3001318,0.802409448928093
3001351,0.3167260699989204
3001384,0.0
3001417,0.13793797024400992
3001450,0.055571993150129465
3001483,0.29433804057044594
3001516,0.3578302312227162
3001549,0.02696813036890627
3001582,0.8696955039159378
3001615,0.9082439386660115
3001648,0.1583007188557031
3001681,1.177279093290468
3001714,0.0
3001747,0.16927485493205105
3001780,0.4848744623443194
3001813,0.08314643225143632
3001846,0.03935883855275284
3001879,0.05260727508377807
3001912,0.0033584272390507755
3001945,0.5251986172150865
3001978,0.08023690415839704
3002011,0.6855311915516942
3002044,0.034712757032093006
3002077,0.07685978336257887
3002110,0.2405186860049548
3002143,0.0
3002176,0.0
3002209,0.0
3002242,0.0
3002275,0.0
3002308,0.0
3002341,0.23753838860486826
3002374,0.0
3002407,0.0
3002440,0.0
3002473,0.05322403349775048
3002506,0.09090934790102737
3002539,0.0026187698401392836
3002572,0.06468018812676653
3002605,0.3589523281095116
3002638,0.2851298072628643
3000890,3.6439538330821435
3000923,1.6658366801732296
3000956,7.435211206437622
3000989,1.0266270424937987
3001022,1.631719324105662
3001055,0.3024337681581774
3001088,2.0587910826459517
3001121,0.6079011593653947
3001154,2.646906288063019
3001187,2.4205232501768625
3001220,2.5609727855672006
3001253,5.582063265012035
3001286,5.509404572119526
3001319,5.206202368161849
3001352,1.4213181860286732
3001385,3.0288152847380667
3001418,6.908446167842953
3001451,2.7270378237090718
3001484,1.0185711087662228
3001517,4.508814536118271
3001550,2.923405588135134
3001583,3.5174039863928197
3001616,14.69365048733349
3001649,0.9026198165558796
3001682,3.155429994032174
3001715,0.3121743813403741
3001748,1.3323989833904955
3001781,3.4100910513061042
3001814,0.4903687510183206
3001847,1.9664874770295035
3001880,6.19100846743003
3001913,6.972296601171935
3001946,4.681168498874381
3001979,5.695432804291029
3002012,1.7276484019259493
3002045,6.236950813462427
3002078,6.226114861652075
3002111,1.7442214321863576
3002144,16.522970737789514
3002177,12.467564553528735
3002210,15.645842727202453
3002243,16.376641873330765
3002276,13.607574976771748
3002309,10.672947170183042
3002342,5.597776754064405
3002375,10.105409161781518
3002408,6.014528176980185
3002441,2.1574855396406836
3002474,6.582106789733253
3002507,0.2583664589423219
3002540,7.23379557905152
3002573,5.792255271793143
3002606,9.396953492435543
3002639,7.166733965782094
3000891,2435.9043536515455
3000924,1101.5776825371029
3000957,4359.29130097385
3000990,1644.478661298647
3001023,1420.3038333265636
3001056,1170.0032397549949
3001089,1876.9259972776038
3001122,1443.540754850009
3001155,3229.1533783230593
3001188,1555.2678561385596
3001221,2370.2228525889795
3001254,2891.3979207837788
3001287,3163.0404149179617
3001320,3016.004540435491
3001353,1210.702515995492
3001386,1457.1404666044316
3001419,4067.605755549351
3001452,1758.060160162556
3001485,888.620787878011
3001518,3223.746319415491
3001551,3099.8027020821055
3001584,3051.361996243041
3001617,8209.625085821592
3001650,1394.6205764066874
3001683,2529.8509717410157
3001716,906.153276087558
3001749,1905.7789058570113
3001782,2591.2520560320345
3001815,1519.5740800149606
3001848,3064.4887801598056
3001881,2702.0159843932975
3001914,2116.7994489401576
3001947,2998.2090938740334
3001980,2596.842424518079
3002013,3985.0946169737963
3002046,2082.7416166832004
3002079,2383.637643764458
3002112,4122.234014849003
3002145,9298.895436216333
3002178,8063.697350938108
3002211,4643.598223208475
3002244,7248.558203609603
3002277,3794.040145160771
3002310,7211.835770955261
3002343,1998.8434887651458
3002376,3678.65275453273
3002409,5071.5016275724465
3002442,1124.3116098980308
3002475,2636.6596053669846
3002508,2108.0215628830733
3002541,3556.7081499645988
3002574,4658.220954924694
3002607,4552.733996481113
3002640,3235.5422279786176
3000892,0.3488084577571685
3000925,0.0
3000958,0.0
3000991,0.0
3001024,0.0
3001057,0.0
3001090,0.0
3001123,0.0
3001156,0.0
3001189,0.0
3001222,0.0
3001255,0.19707185369920577
3001288,0.0
3001321,0.0
3001354,0.0
3001387,0.10858701792071557
3001420,0.29041130686971317
3001453,0.17677395985953298
3001486,0.008231439074416936
3001519,0.06983872620854337
3001552,0.0
3001585,0.0
3001618,0.7161583932763907
3001651,0.0
3001684,0.0
3001717,0.0
3001750,0.0
3001783,0.0
3001816,0.0
3001849,0.0
3001882,0.2105253867415032
3001915,0.17349614683297535
3001948,0.0
3001981,0.3324862217485956
3002014,0.0
3002047,0.045632022293079263
3002080,0.45327775819892097
3002113,0.0
3002146,0.5304632597901429
3002179,0.6008779222901213
3002212,0.12613397833548487
3002245,0.7144148041317405
3002278,0.022925797193661966
3002311,0.4544266794355783
3002344,0.2583280236747438
3002377,0.3623444853945657
3002410,0.30101037198388836
3002443,0.0
3002476,0.05476464018921595
3002509,0.0
3002542,0.06494237876051298
3002575,0.2638012212188118
3002608,0.2618136253895886
3002641,0.0
3000893,466.8460592768216
3000926,74.05789698007743
3000959,562.6559246640419
3000992,143.95521256703893
3001025,99.34604942275196
3001058,101.74296707167115
3001091,142.59586960623432
3001124,137.1892203869565
3001157,266.7156376262305
3001190,357.6633254783402
3001223,130.5179637745877
3001256,715.7094015337319
3001289,440.78585762784974
3001322,587.1640579207747
3001355,119.82636473053263
3001388,282.84877262986305
3001421,1022.5797002650028
3001454,355.9923720871119
3001487,198.97890543966835
3001520,758.001739161842
3001553,565.2655881701975
3001586,675.4814165265553
3001619,1330.7281585182327
3001652,167.17523566080857
3001685,462.27608879948434
3001718,91.80910359288112
3001751,244.38952927917882
3001784,610.1792277739626
3001817,94.48844179383912
3001850,573.5227610180378
3001883,616.1448237786544
3001916,508.15880472612434
3001949,561.4993850063331
3001982,443.37617299753066
3002015,420.8203958122204
3002048,568.8668706720234
3002081,521.5813957372636
3002114,438.3713579774112
3002147,1604.9814519913173
3002180,1269.7054305059842
3002213,902.1892484063624
3002246,1134.2903950632913
3002279,651.1791158451667
3002312,1421.5115686542001
3002345,396.4864233516242
3002378,602.805299512231
3002411,1077.54644967069
3002444,221.45502014230368
3002477,679.4465548642446
3002510,220.49209409512937
3002543,586.7332602984271
3002576,857.3209703670608
3002609,920.0912089019666
3002642,432.47516320800145
3000894,16.153990453727385
3000927,3.56488192822723
3000960,12.917721523291164
3000993,11.37268907310416
3001026,5.806620981190491
3001059,7.279358277700216
3001092,4.761249783312234
3001125,4.7926968943330035
3001158,6.4001632985521075
3001191,4.47831091924904
3001224,10.43721108782314
3001257,12.81075920819404
3001290,6.391135228312201
3001323,9.645694397437984
3001356,7.656412219954004
3001389,11.065113683557417
3001422,18.76509041995579
3001455,6.018463927083498
3001488,5.088250648461995
3001521,13.765813527771405
3001554,11.877865751916046
3001587,11.169609630724176
3001620,41.67363860700289
3001653,3.93480972473698
3001686,9.203592381726486
3001719,5.080817210021062
3001752,7.858666530060398
3001785,7.53853754720621
3001818,1.9909152513557713
3001851,7.676668485514403
3001884,11.166628119498428
3001917,17.188752590658133
3001950,8.0339521566182
3001983,7.645001910061721
3002016,9.490841766549398
3002049,12.93799698132239
3002082,10.815291978111947
3002115,10.515314565963996
3002148,31.110629457726724
3002181,32.26327674121555
3002214,20.431960802963022
3002247,25.85906024829555
3002280,17.149172288964543
3002313,33.98453652332647
3002346,24.848782832979047
3002379,41.586462367153764
3002412,16.603778372347854
3002445,2.8848870559134965
3002478,11.04178667764472
3002511,5.015001770931449
3002544,13.00541771513548
3002577,17.9947580481817
3002610,25.357429978264747
3002643,15.141130383728111
3000895,837.9266280678196
3000928,620.7462976319285
3000961,1897.697380778545
3000994,789.8322507883785
3001027,708.7324997427921
3001060,770.435721067408
3001093,954.6804996050045
3001126,839.3709761450015
3001159,1069.863816875903
3001192,385.64180247541117
3001225,874.9414668585807
3001258,908.4981225437313
3001291,1268.9521935477048
3001324,1481.1047636116975
3001357,569.7705961759561
3001390,525.2970679041848
3001423,1333.9760765654141
3001456,369.8523154879305
3001489,326.67119151023576
3001522,890.3632255591565
3001555,1021.9770095752503
3001588,1017.656405073616
3001621,2087.1782840788733
3001654,560.3091655513551
3001687,1104.0163606382923
3001720,472.5096395013722
3001753,873.6065419337084
3001786,780.2089109523552
3001819,461.8996909777606
3001852,1009.7825452393598
3001885,995.7583201531206
3001918,926.1030727802374
3001951,1226.0882605746945
3001984,807.1569812534863
3002017,1736.2805224091821
3002050,1076.8229550427168
3002083,853.4907567653144
3002116,1119.7299791469948
3002149,2470.228656201132
3002182,2380.7383359873547
3002215,1781.5218269419568
3002248,2050.4646427619914
3002281,1635.6886665360241
3002314,2096.8111460108494
3002347,825.8937508191647
3002380,1410.722370205601
3002413,1557.286710878137
3002446,432.08273358816405
3002479,1365.8315768783336
3002512,996.478475283833
3002545,1099.873450288125
3002578,1254.0293444895237
3002611,1272.4693390196703
3002644,1568.0423269540938
3000896,885.1946998708388
3000929,328.9076109307851
3000962,677.2163332808269
3000995,468.62620588630585
3001028,302.34216686592623
3001061,377.16548762912157
3001094,450.2660406493399
3001127,278.47444075021025
3001160,837.9471986514668
3001193,503.5098000639618
3001226,337.46772443851717
3001259,922.0366866670856
3001292,804.9772620123588
3001325,689.0704821073007
3001358,292.6558466454383
3001391,503.27200821369337
3001424,1636.663050086845
3001457,514.0464361033297
3001490,239.49094518836569
3001523,1111.465166093378
3001556,863.0385532630927
3001589,849.2252724595346
3001622,2307.3181086785835
3001655,331.9711429330019
3001688,757.8448221317888
3001721,185.97418826648288
3001754,494.0099834580591
3001787,713.0280812253008
3001820,218.68139507542625
3001853,750.2384529176197
3001886,955.7778087355786
3001919,899.3257090333374
3001952,638.3199030102752
3001985,851.502109602396
3002018,787.9610728559055
3002051,808.7694370985553
3002084,840.1651944265785
3002117,618.668500032003
3002150,2648.6011491853023
3002183,2304.116045503003
3002216,1361.4850950414693
3002249,2128.9619278216
3002282,1082.9482210525925
3002315,2549.7792887195073
3002348,625.8414678618872
3002381,1071.4226231972614
3002414,1855.3359306901796
3002447,315.29713847564784
3002480,750.6478619241551
3002513,272.56037482398006
3002546,1026.8633057578973
3002579,1632.959345074633
3002612,1576.3688785889074
3002645,869.6137956855076
3000897,147.794504408795
3000930,239.6787722010276
3000963,506.4770700877709
3000996,248.8662755544284
3001029,166.54889807481166
3001062,233.8317594317885
3001095,302.4071015861408
3001128,163.4555524216886
3001161,491.7664672530591
3001194,152.65578511050379
3001227,313.23874300264794
3001260,222.45569777259522
3001293,578.2626660725432
3001326,371.2547917779467
3001359,140.88239993937447
3001392,116.34091762858877
3001425,321.5893950068235
3001458,120.21788734197534
3001491,63.57389032282284
3001524,282.8289158646607
3001557,381.24490862206136
3001590,316.16147944580456
3001623,338.45503126567485
3001656,126.51560865313057
3001689,249.06950437394428
3001722,99.93245370347081
3001755,183.895902071024
3001788,223.40639971983128
3001821,97.31961178486476
3001854,269.550560730597
3001887,159.43522016254624
3001920,132.80808302581406
3001953,205.43774379533505
3001986,185.82694696664296
3002019,316.85394267151827
3002052,211.53100241827457
3002085,153.27504837441194
3002118,331.2660361340943
3002151,470.9227770847842
3002184,561.1954045251636
3002217,607.5677787416837
3002250,531.1180486158031
3002283,500.8604790250287
3002316,394.73313729634
3002349,203.7808418441118
3002382,392.7959283017653
3002415,219.233225805377
3002448,89.8075187717603
3002481,299.21423007319834
3002514,222.62512756696316
3002547,305.8070362535883
3002580,174.10524973992156
3002613,249.9009992022023
3002646,534.8141798571787
3000898,148.87692453023735
3000931,37.46157639821161
3000964,148.57382659301834
3000997,65.15167595860781
3001030,55.190359958168216
3001063,15.6379439206202
3001096,112.18097224039755
3001129,137.426378280911
3001162,218.90581370322363
3001195,117.38802853510059
3001228,70.26304885320556
3001261,155.0834439761584
3001294,102.39842491682226
3001327,238.3147908992267
3001360,46.171005784718794
3001393,43.871308614365056
3001426,245.3219772672049
3001459,95.6763370964732
3001492,24.206181698304327
3001525,223.603342015747
3001558,252.94400835103392
3001591,229.22684530786194
3001624,463.2077622777313
3001657,153.58736891984054
3001690,291.07279354167144
3001723,183.7775152936062
3001756,168.33385291446737
3001789,133.7750249026526
3001822,214.84280147094012
3001855,159.2092401054419
3001888,122.08331608156452
3001921,72.06929408548021
3001954,550.6530517271038
3001987,136.91379885726903
3002020,179.5885968496722
3002053,133.59829035714313
3002086,126.36796571554255
3002119,186.7550349544005
3002152,580.1633465893848
3002185,325.28397996786623
3002218,92.23743320245296
3002251,287.3871899898541
3002284,76.14273750090511
3002317,485.00224517683773
3002350,72.36219527082315
3002383,79.67262622387716
3002416,341.329573507468
3002449,57.65126865778208
3002482,132.5587514270895
3002515,80.16191650628917
3002548,156.53214252436248
3002581,312.3379910940229
3002614,293.8780519811522
3002647,176.38696294454513
3000899,130.92838249234782
3000932,40.357754121318436
3000965,93.13427182934295
3000998,39.70490692459473
3001031,29.763541475219
3001064,30.94362630708874
3001097,72.9000786923642
3001130,21.478723737428815
3001163,104.6256599081488
3001196,23.649087637278594
3001229,62.50403577743252
3001262,118.02364369867941
3001295,88.47572845643863
3001328,85.62038133724246
3001361,51.76111233126817
3001394,56.260090271924206
3001427,203.92877318417604
3001460,59.546109951813
3001493,35.02372104923774
3001526,125.80096881604129
3001559,59.95765578768603
3001592,84.0221654527977
3001625,322.68784698674307
3001658,26.12355953513678
3001691,73.07125952976585
3001724,13.084946458718111
3001757,52.823097549507786
3001790,75.28528636862372
3001823,37.932155852778756
3001856,65.65574564249513
3001889,128.7420205186492
3001922,140.93393472894087
3001955,60.479100493181456
3001988,93.68999979587905
3002021,65.99694357246511
3002054,145.40378340765915
3002087,137.29203907217232
3002120,54.11750985561924
3002153,432.497895850728
3002186,279.1115929115902
3002219,171.6913022808231
3002252,234.62277404131225
3002285,125.58943454863764
3002318,387.64357470475835
3002351,79.52051779727267
3002384,145.1129707686305
3002417,269.9463165529414
3002450,85.20162902957587
3002483,158.58918966642264
3002516,34.147506115853076
3002549,141.19132892535677
3002582,236.34225436525813
3002615,184.53175882532435
3002648,83.64033205723089
3000900,3088.02001556884
3000933,2373.185066351054
3000966,6956.336284835553
3000999,2940.3589925824886
3001032,2855.699688180311
3001065,2069.735939862292
3001098,2913.6434775041585
3001131,1981.787885323158
3001164,4319.770599215731
3001197,1822.0510641950434
3001230,3110.9956320692677
3001263,4103.160583758794
3001296,5008.752113464779
3001329,4650.729328160495
3001362,2175.241732726327
3001395,2013.2705559068784
3001428,4780.827641915926
3001461,1724.092156266339
3001494,1279.0252617046249
3001527,3908.9870277026766
3001560,4224.628863041612
3001593,4009.8282735463217
3001626,8210.363131124674
3001659,2019.2602519680888
3001692,3832.9325072407637
3001725,1890.5488583108693
3001758,2744.307372202726
3001791,3565.0426903224975
3001824,1958.376075852753
3001857,4276.825632727609
3001890,3706.8819424665157
3001923,3481.3296942110715
3001956,4342.939178032637
3001989,3433.6802355644004
3002022,5801.273562293364
3002055,3767.4819827573524
3002088,3184.9889081309675
3002121,4202.817619137961
3002154,9441.879056718371
3002187,10117.472308878283
3002220,7636.621623539451
3002253,9120.555428705879
3002286,6453.927489683621
3002319,8321.736962518438
3002352,2880.313741742808
3002385,5815.850432511202
3002418,5614.894650383871
3002451,1577.486307593874
3002484,4060.6676137673694
3002517,2962.0797951261707
3002550,4560.788626894297
3002583,4668.7049625969275
3002616,5114.82655340174
3002649,5941.619076788061
3000901,23.93120879780304
3000934,3.232549406081147
3000967,18.907333665309096
3001000,6.298663331258355
3001033,6.305485377335159
3001066,2.4149175362834256
3001099,5.6515119734162695
3001132,3.8448364490535214
3001165,8.337291753524005
3001198,5.9845642556701035
3001231,8.239030957106255
3001264,30.871404121219044
3001297,10.69963708123294
3001330,17.760631127311065
3001363,5.254813259604857
3001396,25.147206631748375
3001429,31.531244016452877
3001462,13.707182452666661
3001495,3.1641207122306576
3001528,19.81764181403895
3001561,8.729465632148353
3001594,11.436294236259648
3001627,70.91914803212813
3001660,2.980244986282285
3001693,8.825891578964812
3001726,1.0981629431964182
3001759,2.4519174287405714
3001792,3.1148284511395405
3001825,2.8947347436013344
3001858,7.095294092341993
3001891,39.87639712574545
3001924,30.264488812876657
3001957,25.86798681922718
3001990,15.398070174811666
3002023,12.683469614739098
3002056,27.55862934268198
3002089,29.437245199758596
3002122,3.367711525165453
3002155,67.04108963410296
3002188,74.61585551458164
3002221,35.27342227511087
3002254,56.00164843722389
3002287,35.316830512335954
3002320,62.91168989663669
3002353,20.97914915839671
3002386,46.776005644483284
3002419,32.89086698039052
3002452,11.351154293192486
3002485,22.83270199094199
3002518,9.56463438457297
3002551,28.01910456723817
3002584,42.7600598484117
3002617,32.46736815255159
3002650,6.443793143493796
3000902,1.8137899747239865
3000935,0.539028857298568
3000968,0.5513494225857505
3001001,0.7783990691544078
3001034,0.7910683481420654
3001067,0.29059006733813225
3001100,0.8165775552328887
3001133,0.06344373322734857
3001166,0.941538381864045
3001199,0.8469051942494039
3001232,1.189243956656309
3001265,1.3194066487912917
3001298,0.7583098259969725
3001331,0.8334573491913762
3001364,0.9562512201746787
3001397,0.34993235105347076
3001430,1.5829615403018087
3001463,0.7969300017521374
3001496,1.0684748009289096
3001529,2.5508191672200016
3001562,1.277984666268527
3001595,1.3466299265992796
3001628,3.1035548664758177
3001661,0.24620928206471238
3001694,0.7861678130812289
3001727,0.17052923774135567
3001760,0.3122219791749798
3001793,1.5612876115367276
3001826,0.40668792755658895
3001859,0.7712431746919599
3001892,2.007670630774453
3001925,1.3622035089704607
3001958,1.714132011652932
3001991,0.9042457849382064
3002024,1.094386186728345
3002057,1.1368827545516318
3002090,1.077209934317621
3002123,0.48225019750343456
3002156,4.529083815517084
3002189,1.232866042822779
3002222,1.2623843567095672
3002255,1.9257140004957536
3002288,0.4462355131999766
3002321,2.2643537899952606
3002354,1.3031405127929803
3002387,1.5025621806564076
3002420,1.4339923223348037
3002453,0.9152942047719446
3002486,2.0019357384802627
3002519,0.5382582876284967
3002552,0.8564903019721216
3002585,3.3516691734887227
3002618,2.617543817705683
3002651,1.5333944313933199
3000903,30.11247595843783
3000936,8.856260505337566
3000969,33.331151401692125
3001002,13.773797978084527
3001035,8.6412669145007
3001068,17.29499010570091
3001101,13.869920706003647
3001134,15.383405802894902
3001167,23.169644138320805
3001200,25.253059522953947
3001233,16.16515827011129
3001266,20.022003422421825
3001299,24.923888576907824
3001332,38.305088933395034
3001365,34.20980724891013
3001398,10.671121179319323
3001431,25.56475725961433
3001464,13.876325117045365
3001497,12.476988334265936
3001530,21.97362845836759
3001563,29.077297218748026
3001596,27.991564741426643
3001629,60.72799791757409
3001662,15.808436356092589
3001695,23.534386990402048
3001728,8.18001828779595
3001761,28.660812069732458
3001794,38.89326276891244
3001827,10.520482720042395
3001860,31.642977278545168
3001893,33.79915562154711
3001926,32.01385065572284
3001959,27.697950244610386
3001992,16.60608242326214
3002025,23.387327783171553
3002058,21.53613359109921
3002091,19.35913040722787
3002124,18.827242494436543
3002157,127.71459955577195
3002190,67.35935214701784
3002223,32.851787832491134
3002256,60.08249407280078
3002289,32.30237295616005
3002322,65.34879358944951
3002355,25.475926729230434
3002388,55.56858710278555
3002421,39.344771111093024
3002454,15.430034437963089
3002487,30.009896234170956
3002520,19.574121732376977
3002553,22.519705369592973
3002586,29.784939113037208
3002619,45.56776522363179
3002652,50.83852828584214
3000904,31.045907574832984
3000937,6.677254656901044
3000970,19.661921212604113
3001003,16.265694749549066
3001036,8.85022555273425
3001069,21.236933036895337
3001102,22.14586470416371
3001135,10.45318348619388
3001168,30.130298220118075
3001201,12.968857765232505
3001234,14.777640048551168
3001267,26.547950428511342
3001300,14.404239782036962
3001333,39.98892794716484
3001366,17.72358935465876
3001399,18.798406215025732
3001432,68.5898665464174
3001465,14.836555677565306
3001498,9.40281466768017
3001531,24.726061078490883
3001564,14.436301892482112
3001597,16.927159016994704
3001630,61.25947573418503
3001663,7.560169206362773
3001696,17.980659678141507
3001729,3.6402567678707003
3001762,18.723491516610924
3001795,31.44733244543073
3001828,8.491399067317257
3001861,17.399009829069527
3001894,31.498432182535943
3001927,35.70422683217682
3001960,18.122650715296377
3001993,13.685820641379577
3002026,25.799817510203486
3002059,27.389522912804985
3002092,20.889033981750302
3002125,15.667509239978292
3002158,111.94891003822602
3002191,88.38075581062658
3002224,36.06853429598013
3002257,60.68895395836338
3002290,36.5884473022437
3002323,59.108523588774126
3002356,45.66409719386286
3002389,63.135367604726554
3002422,39.98652535182347
3002455,13.608689902913138
3002488,28.265816707003264
3002521,18.206275259365096
3002554,49.95176299323332
3002587,37.6479503778197
3002620,46.95837189377564
3002653,31.25803083530252
3000905,0.33051000745307113
3000938,0.034926023820861705
3000971,0.19142396881988838
3001004,0.17804581814455267
3001037,0.09227421546971729
3001070,0.0
3001103,0.07745439470656193
3001136,0.06828483561077767
3001169,0.15715195470605808
3001202,0.0
3001235,0.026130304107564374
3001268,0.3510962807009747
3001301,0.13765416765531632
3001334,0.23649831929944679
3001367,0.16916990822608702
3001400,0.15434473450345826
3001433,0.33710703643694684
3001466,0.14578218254952166
3001499,0.39750796310061154
3001532,0.5527104254779527
3001565,0.8648113849623589
3001598,0.3545517572885757
3001631,2.4426105766189496
3001664,0.0
3001697,0.07025468392112981
3001730,0.014932335199078212
3001763,0.07729917555812951
3001796,0.45494601803741125
3001829,0.21291567197317085
3001862,0.16434425181243906
3001895,0.41141683172734766
3001928,0.02655006276175145
3001961,0.4028211994872993
3001994,0.20257923751538262
3002027,0.024330764457484336
3002060,0.03137762026768303
3002093,0.19017794550660658
3002126,0.030628719504351955
3002159,1.4620059748583694
3002192,0.9885740344215479
3002225,0.2857284391169328
3002258,0.9164903649090765
3002291,0.2106276866627506
3002324,1.5851295496464843
3002357,0.46379153985005805
3002390,0.09444566898074074
3002423,1.9341457218061882
3002456,0.16386010806479281
3002489,0.2028845815170517
3002522,0.1812297155898682
3002555,0.048736905868330495
3002588,1.0729003803709647
3002621,0.8561274887256042
3002654,0.09033517473948786
3000906,207.303150496837
3000939,171.20039759874933
3000972,549.3446444064194
3001005,198.45759541958398
3001038,161.98202446707123
3001071,225.22407248714254
3001104,251.58138796263685
3001137,179.56354294368688
3001170,311.3637204107993
3001203,142.87661268314278
3001236,178.64207396451036
3001269,278.18058970987295
3001302,337.4608089442847
3001335,352.70245059552616
3001368,147.46319047850247
3001401,146.18080117553748
3001434,316.1300285405101
3001467,104.19760582683858
3001500,79.42854355560209
3001533,235.86515691243838
3001566,264.2557661137947
3001599,268.84298875217223
3001632,542.7745801956039
3001665,133.050234050319
3001698,292.89395870529404
3001731,96.7771810188562
3001764,219.17014191208554
3001797,233.57118176472943
3001830,107.33539925991377
3001863,247.20113218601682
3001896,271.0780157324163
3001929,303.20114121106513
3001962,345.27922821526255
3001995,239.70099190914874
3002028,397.58559283399745
3002061,245.9436014668281
3002094,212.01512525254202
3002127,237.50014396145136
3002160,604.8070838080166
3002193,630.9699280459793
3002226,577.1574071283927
3002259,629.1205346001649
3002292,501.76524849374835
3002325,531.6028070206764
3002358,213.9584131454657
3002391,397.92876908298746
3002424,358.9674704966857
3002457,87.763682262742
3002490,243.04353155562663
3002523,209.11227885173793
3002556,313.42876761319826
3002589,312.36141249732833
3002622,389.2360759650984
3002655,444.2928796176307
3000907,15.84664953891245
3000940,4.07883087560945
3000973,11.57987951158818
3001006,1.091188272815013
